periodo,banco,tipo_credito,morosidad_pct
2020-12,B. BBVA Perú,Créditos corporativos,0.057
2020-12,B. de Comercio,Créditos corporativos,0.0004
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos corporativos,1.0011
2020-12,B. Pichincha,Créditos corporativos,0.0
2020-12,B. Interamericano de Finanzas,Créditos corporativos,0.0249
2020-12,Scotiabank Perú,Créditos corporativos,1.3934
2020-12,Citibank,Créditos corporativos,0.0
2020-12,Interbank,Créditos corporativos,0.0
2020-12,B. GNB,Créditos corporativos,0.0
2020-12,B. Santander Perú,Créditos corporativos,0.0001
2020-12,B. ICBC,Créditos corporativos,0.0
2020-12,B. BBVA Perú,Tarjetas de crédito,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,0.0
2020-12,B. Pichincha,Tarjetas de crédito,0.0
2020-12,B. Interamericano de Finanzas,Tarjetas de crédito,0.0
2020-12,Scotiabank Perú,Tarjetas de crédito,0.0
2020-12,Citibank,Tarjetas de crédito,0.0
2020-12,Interbank,Tarjetas de crédito,0.0
2020-12,B. BBVA Perú,Descuentos,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Descuentos,0.004
2020-12,B. Pichincha,Descuentos,0.0
2020-12,B. Interamericano de Finanzas,Descuentos,0.0
2020-12,Scotiabank Perú,Descuentos,0.0
2020-12,Interbank,Descuentos,0.0
2020-12,B. Santander Perú,Descuentos,0.0
2020-12,B. BBVA Perú,Préstamos,0.0
2020-12,B. de Comercio,Préstamos,0.0004
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,0.8275
2020-12,B. Pichincha,Préstamos,0.0
2020-12,B. Interamericano de Finanzas,Préstamos,0.0484
2020-12,Scotiabank Perú,Préstamos,0.1604
2020-12,Citibank,Préstamos,0.0
2020-12,Interbank,Préstamos,0.0
2020-12,B. GNB,Préstamos,0.0
2020-12,B. Santander Perú,Préstamos,0.0
2020-12,B. ICBC,Préstamos,0.0
2020-12,B. BBVA Perú,Factoring,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Factoring,0.0
2020-12,B. Pichincha,Factoring,0.0
2020-12,B. Interamericano de Finanzas,Factoring,0.0
2020-12,Scotiabank Perú,Factoring,0.0
2020-12,Citibank,Factoring,0.0
2020-12,Interbank,Factoring,0.0
2020-12,B. Santander Perú,Factoring,0.0
2020-12,B. BBVA Perú,Arrendamiento financiero y Lease-back,0.8067
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Arrendamiento financiero y Lease-back,4.2224
2020-12,B. Pichincha,Arrendamiento financiero y Lease-back,0.0
2020-12,B. Interamericano de Finanzas,Arrendamiento financiero y Lease-back,0.0
2020-12,Scotiabank Perú,Arrendamiento financiero y Lease-back,10.2754
2020-12,Interbank,Arrendamiento financiero y Lease-back,0.0
2020-12,B. GNB,Arrendamiento financiero y Lease-back,0.0
2020-12,B. Santander Perú,Arrendamiento financiero y Lease-back,0.0
2020-12,B. ICBC,Arrendamiento financiero y Lease-back,0.0
2020-12,B. BBVA Perú,Comercio exterior,0.0
2020-12,B. de Comercio,Comercio exterior,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Comercio exterior,0.0
2020-12,B. Pichincha,Comercio exterior,0.0
2020-12,B. Interamericano de Finanzas,Comercio exterior,0.0
2020-12,Scotiabank Perú,Comercio exterior,0.0
2020-12,Interbank,Comercio exterior,0.0
2020-12,B. GNB,Comercio exterior,0.0
2020-12,B. Santander Perú,Comercio exterior,0.0
2020-12,B. ICBC,Comercio exterior,0.0
2020-12,B. BBVA Perú,Otros 1/,0.0
2020-12,B. de Comercio,Otros 1/,100.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,0.0583
2020-12,B. Pichincha,Otros 1/,0.0003
2020-12,B. Interamericano de Finanzas,Otros 1/,0.0065
2020-12,Scotiabank Perú,Otros 1/,0.0
2020-12,Citibank,Otros 1/,0.0
2020-12,Interbank,Otros 1/,0.0
2020-12,B. Santander Perú,Otros 1/,0.0022
2020-12,B. ICBC,Otros 1/,0.0
2020-12,B. BBVA Perú,Créditos a grandes empresas,1.2006
2020-12,B. de Comercio,Créditos a grandes empresas,2.4971
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos a grandes empresas,0.6923
2020-12,B. Pichincha,Créditos a grandes empresas,3.2035
2020-12,B. Interamericano de Finanzas,Créditos a grandes empresas,1.1348
2020-12,Scotiabank Perú,Créditos a grandes empresas,2.2078
2020-12,Citibank,Créditos a grandes empresas,0.0
2020-12,Interbank,Créditos a grandes empresas,1.3471
2020-12,B. GNB,Créditos a grandes empresas,3.7842
2020-12,B. Falabella Perú,Créditos a grandes empresas,0.0
2020-12,B. Santander Perú,Créditos a grandes empresas,0.8573
2020-12,B. ICBC,Créditos a grandes empresas,0.0
2020-12,B. BBVA Perú,Tarjetas de crédito,0.9948
2020-12,B. de Comercio,Tarjetas de crédito,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,0.4756
2020-12,B. Pichincha,Tarjetas de crédito,6.8705
2020-12,B. Interamericano de Finanzas,Tarjetas de crédito,9.971
2020-12,Scotiabank Perú,Tarjetas de crédito,0.0
2020-12,Citibank,Tarjetas de crédito,0.0
2020-12,Interbank,Tarjetas de crédito,1.5622
2020-12,B. Falabella Perú,Tarjetas de crédito,0.0
2020-12,B. BBVA Perú,Descuentos,0.1027
2020-12,B. de Comercio,Descuentos,9.2015
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Descuentos,0.1136
2020-12,B. Pichincha,Descuentos,0.4593
2020-12,B. Interamericano de Finanzas,Descuentos,0.0
2020-12,Scotiabank Perú,Descuentos,0.1438
2020-12,Interbank,Descuentos,0.7332
2020-12,B. GNB,Descuentos,0.0
2020-12,B. Santander Perú,Descuentos,0.0
2020-12,B. ICBC,Descuentos,0.0
2020-12,B. BBVA Perú,Préstamos,1.3007
2020-12,B. de Comercio,Préstamos,3.4714
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,0.8338
2020-12,B. Pichincha,Préstamos,3.8813
2020-12,B. Interamericano de Finanzas,Préstamos,1.512
2020-12,Scotiabank Perú,Préstamos,2.9475
2020-12,Citibank,Préstamos,0.0
2020-12,Interbank,Préstamos,1.2848
2020-12,B. GNB,Préstamos,2.9924
2020-12,B. Santander Perú,Préstamos,1.4615
2020-12,B. ICBC,Préstamos,0.0
2020-12,B. BBVA Perú,Factoring,0.0004
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Factoring,0.0
2020-12,B. Pichincha,Factoring,0.0
2020-12,B. Interamericano de Finanzas,Factoring,0.0
2020-12,Scotiabank Perú,Factoring,0.0
2020-12,Citibank,Factoring,0.0
2020-12,Interbank,Factoring,0.0
2020-12,B. Santander Perú,Factoring,0.0
2020-12,B. BBVA Perú,Arrendamiento financiero y Lease-back,0.342
2020-12,B. de Comercio,Arrendamiento financiero y Lease-back,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Arrendamiento financiero y Lease-back,0.1218
2020-12,B. Pichincha,Arrendamiento financiero y Lease-back,0.5444
2020-12,B. Interamericano de Finanzas,Arrendamiento financiero y Lease-back,1.0359
2020-12,Scotiabank Perú,Arrendamiento financiero y Lease-back,0.2737
2020-12,Interbank,Arrendamiento financiero y Lease-back,0.7146
2020-12,B. GNB,Arrendamiento financiero y Lease-back,2.2771
2020-12,B. Santander Perú,Arrendamiento financiero y Lease-back,0.0
2020-12,B. ICBC,Arrendamiento financiero y Lease-back,0.0
2020-12,B. BBVA Perú,Comercio exterior,0.0398
2020-12,B. de Comercio,Comercio exterior,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Comercio exterior,0.3757
2020-12,B. Pichincha,Comercio exterior,2.6036
2020-12,B. Interamericano de Finanzas,Comercio exterior,0.0
2020-12,Scotiabank Perú,Comercio exterior,0.0
2020-12,Citibank,Comercio exterior,0.0
2020-12,Interbank,Comercio exterior,2.2871
2020-12,B. GNB,Comercio exterior,2.6382
2020-12,B. Santander Perú,Comercio exterior,0.0
2020-12,B. BBVA Perú,Otros 1/,25.3735
2020-12,B. de Comercio,Otros 1/,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,1.2209
2020-12,B. Pichincha,Otros 1/,2.5664
2020-12,B. Interamericano de Finanzas,Otros 1/,1.7507
2020-12,Scotiabank Perú,Otros 1/,0.7133
2020-12,Citibank,Otros 1/,0.0
2020-12,Interbank,Otros 1/,3.0111
2020-12,B. GNB,Otros 1/,33.1411
2020-12,B. Santander Perú,Otros 1/,0.1877
2020-12,B. BBVA Perú,Créditos a medianas empresas,6.3402
2020-12,B. de Comercio,Créditos a medianas empresas,13.759
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos a medianas empresas,5.201
2020-12,B. Pichincha,Créditos a medianas empresas,10.0298
2020-12,B. Interamericano de Finanzas,Créditos a medianas empresas,7.2039
2020-12,Scotiabank Perú,Créditos a medianas empresas,9.4203
2020-12,Citibank,Créditos a medianas empresas,0.0
2020-12,Interbank,Créditos a medianas empresas,2.7123
2020-12,Mibanco,Créditos a medianas empresas,6.6982
2020-12,B. GNB,Créditos a medianas empresas,11.5984
2020-12,B. Falabella Perú,Créditos a medianas empresas,0.0
2020-12,B. Santander Perú,Créditos a medianas empresas,3.1916
2020-12,B. ICBC,Créditos a medianas empresas,0.0
2020-12,B. BBVA Perú,Tarjetas de crédito,8.3871
2020-12,B. de Comercio,Tarjetas de crédito,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,16.4754
2020-12,B. Pichincha,Tarjetas de crédito,13.6685
2020-12,B. Interamericano de Finanzas,Tarjetas de crédito,19.3359
2020-12,Scotiabank Perú,Tarjetas de crédito,36.3713
2020-12,Citibank,Tarjetas de crédito,0.0
2020-12,Interbank,Tarjetas de crédito,6.3999
2020-12,B. Falabella Perú,Tarjetas de crédito,0.0
2020-12,B. BBVA Perú,Descuentos,7.9702
2020-12,B. de Comercio,Descuentos,17.4572
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Descuentos,1.9452
2020-12,B. Pichincha,Descuentos,7.7034
2020-12,B. Interamericano de Finanzas,Descuentos,3.6578
2020-12,Scotiabank Perú,Descuentos,8.395
2020-12,Interbank,Descuentos,0.5647
2020-12,B. GNB,Descuentos,43.4109
2020-12,B. Santander Perú,Descuentos,0.2877
2020-12,B. BBVA Perú,Préstamos,5.7379
2020-12,B. de Comercio,Préstamos,11.0348
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,4.9289
2020-12,B. Pichincha,Préstamos,9.5048
2020-12,B. Interamericano de Finanzas,Préstamos,6.9922
2020-12,Scotiabank Perú,Préstamos,8.7789
2020-12,Citibank,Préstamos,0.0
2020-12,Interbank,Préstamos,2.4944
2020-12,Mibanco,Préstamos,6.6982
2020-12,B. GNB,Préstamos,11.9994
2020-12,B. Santander Perú,Préstamos,3.3355
2020-12,B. BBVA Perú,Factoring,0.0033
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Factoring,0.0
2020-12,B. Pichincha,Factoring,0.0
2020-12,B. Interamericano de Finanzas,Factoring,0.0
2020-12,Scotiabank Perú,Factoring,0.0
2020-12,Citibank,Factoring,0.0
2020-12,Interbank,Factoring,0.0
2020-12,B. BBVA Perú,Arrendamiento financiero y Lease-back,8.0692
2020-12,B. de Comercio,Arrendamiento financiero y Lease-back,4.4153
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Arrendamiento financiero y Lease-back,5.2525
2020-12,B. Pichincha,Arrendamiento financiero y Lease-back,11.1155
2020-12,B. Interamericano de Finanzas,Arrendamiento financiero y Lease-back,9.1797
2020-12,Scotiabank Perú,Arrendamiento financiero y Lease-back,13.9464
2020-12,Interbank,Arrendamiento financiero y Lease-back,6.1797
2020-12,B. GNB,Arrendamiento financiero y Lease-back,21.9528
2020-12,B. Santander Perú,Arrendamiento financiero y Lease-back,3.2748
2020-12,B. ICBC,Arrendamiento financiero y Lease-back,0.0
2020-12,B. BBVA Perú,Comercio exterior,0.3972
2020-12,B. de Comercio,Comercio exterior,12.5857
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Comercio exterior,4.9561
2020-12,B. Pichincha,Comercio exterior,14.0227
2020-12,B. Interamericano de Finanzas,Comercio exterior,4.2208
2020-12,Scotiabank Perú,Comercio exterior,17.3225
2020-12,Interbank,Comercio exterior,2.325
2020-12,B. GNB,Comercio exterior,19.1033
2020-12,B. Santander Perú,Comercio exterior,0.1666
2020-12,B. BBVA Perú,Otros 1/,21.4028
2020-12,B. de Comercio,Otros 1/,100.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,4.8876
2020-12,B. Pichincha,Otros 1/,81.3271
2020-12,B. Interamericano de Finanzas,Otros 1/,7.3853
2020-12,Scotiabank Perú,Otros 1/,24.9079
2020-12,Interbank,Otros 1/,3.6358
2020-12,B. GNB,Otros 1/,6.4376
2020-12,B. Santander Perú,Otros 1/,99.9828
2020-12,B. ICBC,Otros 1/,0.0
2020-12,B. BBVA Perú,Créditos pequeñas empresas,4.6029
2020-12,B. de Comercio,Créditos pequeñas empresas,1.5603
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos pequeñas empresas,6.1869
2020-12,B. Pichincha,Créditos pequeñas empresas,6.215
2020-12,B. Interamericano de Finanzas,Créditos pequeñas empresas,16.1521
2020-12,Scotiabank Perú,Créditos pequeñas empresas,17.2075
2020-12,Citibank,Créditos pequeñas empresas,0.0
2020-12,Interbank,Créditos pequeñas empresas,4.7798
2020-12,Mibanco,Créditos pequeñas empresas,8.862
2020-12,B. GNB,Créditos pequeñas empresas,12.1216
2020-12,B. Santander Perú,Créditos pequeñas empresas,0.0
2020-12,B. BBVA Perú,Tarjetas de crédito,11.5705
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,15.1073
2020-12,B. Pichincha,Tarjetas de crédito,15.3631
2020-12,B. Interamericano de Finanzas,Tarjetas de crédito,33.2717
2020-12,Scotiabank Perú,Tarjetas de crédito,14.7481
2020-12,Citibank,Tarjetas de crédito,0.0
2020-12,Interbank,Tarjetas de crédito,1.2835
2020-12,B. BBVA Perú,Descuentos,7.6414
2020-12,B. de Comercio,Descuentos,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Descuentos,6.6996
2020-12,B. Pichincha,Descuentos,14.0446
2020-12,B. Interamericano de Finanzas,Descuentos,2.1433
2020-12,Scotiabank Perú,Descuentos,13.7163
2020-12,Interbank,Descuentos,0.0
2020-12,B. BBVA Perú,Préstamos,3.0463
2020-12,B. de Comercio,Préstamos,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,3.8422
2020-12,B. Pichincha,Préstamos,5.9709
2020-12,B. Interamericano de Finanzas,Préstamos,11.9087
2020-12,Scotiabank Perú,Préstamos,15.6033
2020-12,Interbank,Préstamos,4.6048
2020-12,Mibanco,Préstamos,8.862
2020-12,B. GNB,Préstamos,12.1575
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Factoring,0.0
2020-12,Scotiabank Perú,Factoring,0.0
2020-12,B. BBVA Perú,Arrendamiento financiero y Lease-back,26.3321
2020-12,B. de Comercio,Arrendamiento financiero y Lease-back,100.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Arrendamiento financiero y Lease-back,74.7973
2020-12,B. Pichincha,Arrendamiento financiero y Lease-back,20.9942
2020-12,B. Interamericano de Finanzas,Arrendamiento financiero y Lease-back,30.6544
2020-12,Scotiabank Perú,Arrendamiento financiero y Lease-back,49.4308
2020-12,Interbank,Arrendamiento financiero y Lease-back,36.4862
2020-12,B. GNB,Arrendamiento financiero y Lease-back,3.2627
2020-12,B. Santander Perú,Arrendamiento financiero y Lease-back,0.0
2020-12,B. BBVA Perú,Comercio exterior,15.499
2020-12,B. de Comercio,Comercio exterior,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Comercio exterior,44.9538
2020-12,B. Pichincha,Comercio exterior,16.5657
2020-12,B. Interamericano de Finanzas,Comercio exterior,0.0
2020-12,Scotiabank Perú,Comercio exterior,27.6859
2020-12,Interbank,Comercio exterior,66.2434
2020-12,B. BBVA Perú,Otros 1/,14.2286
2020-12,B. de Comercio,Otros 1/,100.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,92.5955
2020-12,B. Pichincha,Otros 1/,58.0699
2020-12,B. Interamericano de Finanzas,Otros 1/,97.7146
2020-12,Scotiabank Perú,Otros 1/,93.6067
2020-12,Interbank,Otros 1/,99.9415
2020-12,B. BBVA Perú,Créditos a microempresas,1.4284
2020-12,B. de Comercio,Créditos a microempresas,0.204
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos a microempresas,2.8943
2020-12,B. Pichincha,Créditos a microempresas,3.0682
2020-12,B. Interamericano de Finanzas,Créditos a microempresas,2.7716
2020-12,Scotiabank Perú,Créditos a microempresas,2.4164
2020-12,Citibank,Créditos a microempresas,0.0
2020-12,Interbank,Créditos a microempresas,1.0095
2020-12,Mibanco,Créditos a microempresas,3.936
2020-12,B. GNB,Créditos a microempresas,0.0752
2020-12,B. BBVA Perú,Tarjetas de crédito,4.5394
2020-12,B. de Comercio,Tarjetas de crédito,51.8654
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,8.2787
2020-12,B. Pichincha,Tarjetas de crédito,0.8859
2020-12,B. Interamericano de Finanzas,Tarjetas de crédito,30.7558
2020-12,Scotiabank Perú,Tarjetas de crédito,3.8817
2020-12,Citibank,Tarjetas de crédito,0.0
2020-12,Interbank,Tarjetas de crédito,0.6446
2020-12,B. BBVA Perú,Descuentos,14.4443
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Descuentos,2.6734
2020-12,B. Pichincha,Descuentos,0.0
2020-12,B. Interamericano de Finanzas,Descuentos,0.0
2020-12,Scotiabank Perú,Descuentos,100.0
2020-12,Interbank,Descuentos,0.0
2020-12,B. BBVA Perú,Préstamos,0.5319
2020-12,B. de Comercio,Préstamos,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,0.4656
2020-12,B. Pichincha,Préstamos,3.1631
2020-12,B. Interamericano de Finanzas,Préstamos,0.1065
2020-12,Scotiabank Perú,Préstamos,1.8846
2020-12,Interbank,Préstamos,0.9061
2020-12,Mibanco,Préstamos,3.936
2020-12,B. GNB,Préstamos,0.0752
2020-12,B. Pichincha,Factoring,0.0
2020-12,B. Interamericano de Finanzas,Factoring,0.0
2020-12,B. BBVA Perú,Arrendamiento financiero y Lease-back,8.3851
2020-12,B. de Comercio,Arrendamiento financiero y Lease-back,100.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Arrendamiento financiero y Lease-back,33.2472
2020-12,B. Pichincha,Arrendamiento financiero y Lease-back,0.9721
2020-12,B. Interamericano de Finanzas,Arrendamiento financiero y Lease-back,4.1827
2020-12,Scotiabank Perú,Arrendamiento financiero y Lease-back,72.0847
2020-12,Interbank,Arrendamiento financiero y Lease-back,9.417
2020-12,B. BBVA Perú,Comercio exterior,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Comercio exterior,0.0
2020-12,Scotiabank Perú,Comercio exterior,100.0
2020-12,B. BBVA Perú,Otros 1/,25.5606
2020-12,B. de Comercio,Otros 1/,99.9902
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,92.7662
2020-12,B. Pichincha,Otros 1/,2.2358
2020-12,B. Interamericano de Finanzas,Otros 1/,39.1014
2020-12,Scotiabank Perú,Otros 1/,82.3253
2020-12,Interbank,Otros 1/,99.8637
2020-12,B. BBVA Perú,Créditos de consumo,4.9116
2020-12,B. de Comercio,Créditos de consumo,1.5422
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos de consumo,6.0145
2020-12,B. Pichincha,Créditos de consumo,6.2452
2020-12,B. Interamericano de Finanzas,Créditos de consumo,7.1658
2020-12,Scotiabank Perú,Créditos de consumo,8.6223
2020-12,Interbank,Créditos de consumo,6.5343
2020-12,Mibanco,Créditos de consumo,5.5669
2020-12,B. GNB,Créditos de consumo,1.0018
2020-12,B. Falabella Perú,Créditos de consumo,4.689
2020-12,B. Santander Perú,Créditos de consumo,0.0
2020-12,B. Ripley,Créditos de consumo,11.651
2020-12,B. Azteca Perú,Créditos de consumo,15.4588
2020-12,B. BBVA Perú,Tarjetas de crédito,6.8796
2020-12,B. de Comercio,Tarjetas de crédito,8.0185
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,10.4923
2020-12,B. Pichincha,Tarjetas de crédito,10.6425
2020-12,B. Interamericano de Finanzas,Tarjetas de crédito,14.8292
2020-12,Scotiabank Perú,Tarjetas de crédito,18.6148
2020-12,Interbank,Tarjetas de crédito,9.8568
2020-12,B. GNB,Tarjetas de crédito,10.3462
2020-12,B. Falabella Perú,Tarjetas de crédito,4.7167
2020-12,B. Ripley,Tarjetas de crédito,13.5555
2020-12,B. Azteca Perú,Tarjetas de crédito,19.0041
2020-12,B. BBVA Perú,Préstamos,4.0177
2020-12,B. de Comercio,Préstamos,1.5113
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,3.7487
2020-12,B. Pichincha,Préstamos,5.0089
2020-12,B. Interamericano de Finanzas,Préstamos,4.1928
2020-12,Scotiabank Perú,Préstamos,4.3043
2020-12,Interbank,Préstamos,3.9162
2020-12,Mibanco,Préstamos,5.5669
2020-12,B. GNB,Préstamos,0.9196
2020-12,B. Falabella Perú,Préstamos,3.8647
2020-12,B. Ripley,Préstamos,10.0435
2020-12,B. Azteca Perú,Préstamos,15.2927
2020-12,B. Interamericano de Finanzas,Préstamos revolventes,17.1213
2020-12,Scotiabank Perú,Préstamos revolventes,0.0017
2020-12,Interbank,Préstamos revolventes,18.2226
2020-12,B. BBVA Perú,Préstamos no revolventes,4.0177
2020-12,B. de Comercio,Préstamos no revolventes,1.5113
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos no revolventes,3.7487
2020-12,B. Pichincha,Préstamos no revolventes,5.0089
2020-12,B. Interamericano de Finanzas,Préstamos no revolventes,4.1914
2020-12,Scotiabank Perú,Préstamos no revolventes,4.3047
2020-12,Interbank,Préstamos no revolventes,3.9071
2020-12,Mibanco,Préstamos no revolventes,5.5669
2020-12,B. GNB,Préstamos no revolventes,0.9196
2020-12,B. Falabella Perú,Préstamos no revolventes,3.8647
2020-12,B. Ripley,Préstamos no revolventes,10.0435
2020-12,B. Azteca Perú,Préstamos no revolventes,15.2927
2020-12,B. BBVA Perú,Préstamos autos,7.0856
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos autos,2.2473
2020-12,B. Pichincha,Préstamos autos,16.9921
2020-12,B. Interamericano de Finanzas,Préstamos autos,3.8317
2020-12,Scotiabank Perú,Préstamos autos,10.6801
2020-12,Interbank,Préstamos autos,20.0301
2020-12,B. GNB,Préstamos autos,34.3467
2020-12,B. Falabella Perú,Préstamos autos,36.1192
2020-12,B. BBVA Perú,Otros 1/,96.534
2020-12,B. de Comercio,Otros 1/,4.2639
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,92.317
2020-12,B. Pichincha,Otros 1/,33.6618
2020-12,B. Interamericano de Finanzas,Otros 1/,98.3794
2020-12,Scotiabank Perú,Otros 1/,97.3202
2020-12,Interbank,Otros 1/,4.9852
2020-12,B. Santander Perú,Otros 1/,0.0
2020-12,B. BBVA Perú,Créditos hipotecarios para vivienda,2.6388
2020-12,B. de Comercio,Créditos hipotecarios para vivienda,4.6524
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos hipotecarios para vivienda,2.9858
2020-12,B. Pichincha,Créditos hipotecarios para vivienda,4.5774
2020-12,B. Interamericano de Finanzas,Créditos hipotecarios para vivienda,3.4201
2020-12,Scotiabank Perú,Créditos hipotecarios para vivienda,4.9553
2020-12,Interbank,Créditos hipotecarios para vivienda,4.1419
2020-12,Mibanco,Créditos hipotecarios para vivienda,8.7749
2020-12,B. GNB,Créditos hipotecarios para vivienda,7.107
2020-12,B. Falabella Perú,Créditos hipotecarios para vivienda,0.0
2020-12,B. BBVA Perú,Préstamos,2.6359
2020-12,B. de Comercio,Préstamos,0.0
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,2.321
2020-12,B. Pichincha,Préstamos,4.8704
2020-12,B. Interamericano de Finanzas,Préstamos,2.9703
2020-12,Scotiabank Perú,Préstamos,4.586
2020-12,Interbank,Préstamos,4.1163
2020-12,Mibanco,Préstamos,8.7748
2020-12,B. GNB,Préstamos,7.5419
2020-12,B. Falabella Perú,Préstamos,0.0
2020-12,B. BBVA Perú,Préstamos Mivivienda,2.7144
2020-12,B. de Comercio,Préstamos Mivivienda,4.6809
2020-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos Mivivienda,5.7987
2020-12,B. Pichincha,Préstamos Mivivienda,4.4209
2020-12,B. Interamericano de Finanzas,Préstamos Mivivienda,4.4283
2020-12,Scotiabank Perú,Préstamos Mivivienda,9.5603
2020-12,Interbank,Préstamos Mivivienda,4.2725
2020-12,Mibanco,Préstamos Mivivienda,8.8295
2020-12,B. GNB,Préstamos Mivivienda,6.0049
2020-12,B. Falabella Perú,Préstamos Mivivienda,0.0
2020-12,B. Pichincha,Otros 1/,3.3925
2021-12,B. BBVA Perú,Créditos corporativos,0.0162
2021-12,B. de Comercio,Créditos corporativos,0.0004
2021-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos corporativos,0.8966
2021-12,B. Pichincha,Créditos corporativos,1.3096
2021-12,B. Interamericano de Finanzas,Créditos corporativos,0.0845
2021-12,Scotiabank Perú,Créditos corporativos,1.2295
2021-12,Citibank,Créditos corporativos,0.0
2021-12,Interbank,Créditos corporativos,0.0
2021-12,B. GNB,Créditos corporativos,0.0
2021-12,B. Santander Perú,Créditos corporativos,0.0001
2021-12,B. ICBC,Créditos corporativos,0.0
2021-12,Bank of China,Créditos corporativos,0.0
2021-12,B. BBVA Perú,Tarjetas de crédito,0.0
2021-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,0.0
2021-12,B. Pichincha,Tarjetas de crédito,16.587
2021-12,B. Interamericano de Finanzas,Tarjetas de crédito,0.0
2021-12,Scotiabank Perú,Tarjetas de crédito,0.0
2021-12,Citibank,Tarjetas de crédito,0.0
2021-12,Interbank,Tarjetas de crédito,0.0
2021-12,B. BBVA Perú,Descuentos,0.0
2021-12,B. de Comercio,Descuentos,0.0
2021-12,B. de Crédito del Perú (con sucursales en el exterior),Descuentos,0.0135
2021-12,B. Pichincha,Descuentos,0.0
2021-12,B. Interamericano de Finanzas,Descuentos,0.0
2021-12,Scotiabank Perú,Descuentos,0.0
2021-12,Interbank,Descuentos,0.0
2021-12,B. Santander Perú,Descuentos,0.0
2021-12,B. BBVA Perú,Préstamos,0.0
2021-12,B. de Comercio,Préstamos,0.0
2021-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,0.8549
2021-12,B. Pichincha,Préstamos,9.8065
2021-12,B. Interamericano de Finanzas,Préstamos,0.1245
2021-12,Scotiabank Perú,Préstamos,0.1455
2021-12,Citibank,Préstamos,0.0
2021-12,Interbank,Préstamos,0.0
2021-12,B. GNB,Préstamos,0.0
2021-12,B. Santander Perú,Préstamos,0.0
2021-12,B. ICBC,Préstamos,0.0
2021-12,Bank of China,Préstamos,0.0
2021-12,B. BBVA Perú,Factoring,0.0
2021-12,B. de Crédito del Perú (con sucursales en el exterior),Factoring,0.0
2021-12,B. Pichincha,Factoring,0.0
2021-12,B. Interamericano de Finanzas,Factoring,0.0
